experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P15_Seq2Trend_trial_143,P15,681ab2aafeeb0efd8fa1bd950579bd78,143,6.12530467249753,0.2393951510672134,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.155,0.5244444444444445,1.358888888888889
UNISIM_IV_P15_Seq2Trend_trial_3,P15,890b64563072810079f963c9f644308a,3,6.475548813682817,0.2368347971315703,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15222222222222223,0.5977777777777777,1.5
UNISIM_IV_P15_Seq2Trend_trial_20,P15,68168992568d746d5745b3a38adeb9e4,20,6.5950181541089465,0.2590149428267444,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.17722222222222223,0.6138888888888889,1.5822222222222222
UNISIM_IV_P15_Seq2Trend_trial_50,P15,bf252360fece916b99afc0401479595c,50,6.112119103941168,0.2405551096343792,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15611111111111112,0.5188888888888888,1.3499999999999999
UNISIM_IV_P15_Seq2Trend_trial_74,P15,2eff1c1ae9b000ea33448f8bdf16b5da,74,6.6218205264264665,0.2665240691085281,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18083333333333335,0.6186111111111111,1.5988888888888888
UNISIM_IV_P15_Seq2Trend_trial_83,P15,b314b7ae27cfc2f31f46d70b4e9b85cf,83,6.273305269967211,0.2295794119459527,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.14444444444444443,0.5616666666666666,1.4122222222222223
UNISIM_IV_P15_Seq2Trend_trial_146,P15,fb88b1a78452f028bcaf0447d2bce58e,146,6.041262202756065,0.2862577967028778,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.19055555555555556,0.42333333333333334,1.2277777777777779
UNISIM_IV_P15_Seq2Trend_trial_108,P15,06bebcfc1b73a6f7648c6d4759f62fe7,108,6.241720934120567,0.2299827202789394,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1461111111111111,0.5522222222222222,1.3966666666666665
UNISIM_IV_P15_Seq2Trend_trial_2,P15,8877af934a487ae1c6bbee9be9a04ab5,2,6.577116393459743,0.244622851533678,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.16111111111111112,0.6116666666666667,1.5455555555555556
UNISIM_IV_P15_Seq2Trend_trial_124,P15,03276aead3a4ffb0815aede21a941be8,124,6.053316310822248,0.2379490970660723,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15444444444444444,0.455,1.218888888888889
UNISIM_IV_P15_Seq2Trend_trial_10,P15,eb28a17cdc3978b7f0edfefee94e149f,10,6.104941820985872,0.2513254676191835,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1663888888888889,0.5163888888888889,1.3655555555555556
UNISIM_IV_P15_Seq2Trend_trial_130,P15,218de0a176c542ce837dfe93df90a476,130,6.42079745736954,0.2439089051319613,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.16055555555555556,0.5888888888888889,1.498888888888889
UNISIM_IV_P15_Seq2Trend_trial_18,P15,019dff10e18d16fcd7ecc3c702f63f7c,18,7.122829871709198,0.4484832496732266,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.37027777777777776,0.6802777777777778,2.101111111111111
UNISIM_IV_P15_Seq2Trend_trial_62,P15,4729f26644dc3693af84b27887ab86b0,62,7.448921916670644,0.6032019128652559,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.43222222222222223,0.6972222222222222,2.258888888888889
UNISIM_IV_P15_Seq2Trend_trial_114,P15,6b1a2b9bdd69bfed89f8e173e1903ff1,114,6.104941820985872,0.2513254676191835,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1663888888888889,0.5163888888888889,1.3655555555555556
UNISIM_IV_P15_Seq2Trend_trial_134,P15,ed427e7ee67d0fbefe96ede2543844e0,134,6.114225915098945,0.2736366493492911,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18555555555555556,0.5211111111111111,1.4133333333333333
UNISIM_IV_P15_Seq2Trend_trial_125,P15,9937fa33e74bb29631763c012cef8eb1,125,5.728575962874452,0.5173786159030854,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.3827777777777778,0.3038888888888889,1.3733333333333333
UNISIM_IV_P15_Seq2Trend_trial_137,P15,36886719e96f33979ef31096195370e8,137,11.867384416059496,2.338256140172005,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.81,0.8233333333333334,3.2666666666666666
UNISIM_IV_P15_Seq2Trend_trial_49,P15,def4910668e28c811034ee3cd52bd5ca,49,6.584496153250241,0.2547658634481614,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1736111111111111,0.6125,1.5722222222222224
UNISIM_IV_P15_Seq2Trend_trial_44,P15,b8297efff72d2ad61b20f48ef436bb96,44,6.112253574186362,0.2377113888781174,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15361111111111111,0.5197222222222222,1.3466666666666667
UNISIM_IV_P15_Seq2Trend_trial_31,P15,de3d603a7b0ab5a20f2ee4d0cbaf460a,31,6.108735971822623,0.2710499382178111,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18444444444444444,0.5183333333333333,1.4055555555555554
UNISIM_IV_P15_Seq2Trend_trial_54,P15,c95c0a7449df70e99f18152eaa210bb0,54,6.051948261351232,0.2649149675926491,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18,0.45444444444444443,1.2688888888888887
UNISIM_IV_P15_Seq2Trend_trial_30,P15,c7ccb3e0eb6979ab1c8856ceb8b69192,30,6.379211222015026,0.2243068960042279,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.14055555555555554,0.5855555555555556,1.4522222222222223
UNISIM_IV_P15_Seq2Trend_trial_19,P15,4cb1c22d998f412e1df5b25ac6e32b40,19,5.655404015466252,0.6984191050034658,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.5455555555555556,0.2966666666666667,1.6844444444444444
UNISIM_IV_P15_Seq2Trend_trial_29,P15,f1a6655df15c8117a8ba0ed532d2b500,29,6.022537791218416,0.2522266718245805,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.16777777777777778,0.41833333333333333,1.1722222222222223
UNISIM_IV_P15_Seq2Trend_trial_66,P15,e8940819c58ef930b6b922e1e2a2d7a6,66,6.058306752523929,0.2531377240963483,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1711111111111111,0.45555555555555555,1.2533333333333334
UNISIM_IV_P15_Seq2Trend_trial_37,P15,32695d8a98f253319c6aa93db306bb62,37,6.604979163825366,0.236459759124387,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15166666666666667,0.6155555555555555,1.5344444444444445
UNISIM_IV_P15_Seq2Trend_trial_96,P15,82eaa840ae139d32f3dbbc22d8a4dff7,96,9.314885371264424,1.392467123838945,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.7422222222222222,0.7922222222222223,3.068888888888889
UNISIM_IV_P15_Seq2Trend_trial_148,P15,ca39e3ed8642c4a2b58f094dbca60e3d,148,6.467631304986106,0.2346036050918448,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.14944444444444444,0.5972222222222222,1.4933333333333332
UNISIM_IV_P15_Seq2Trend_trial_82,P15,6dbac1a6e5e44220774af5fca6fe202f,82,6.241720934120567,0.2299827202789394,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1461111111111111,0.5522222222222222,1.3966666666666665
UNISIM_IV_P15_Seq2Trend_trial_23,P15,c85cf4b30da87492163dab267d36c785,23,6.118829651151172,0.2698331493731397,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18388888888888888,0.5222222222222223,1.4122222222222223
UNISIM_IV_P15_Seq2Trend_trial_121,P15,a8a44cacb9af3978ad6f9563d01be32c,121,6.449144991184257,0.2434960734124834,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1597222222222222,0.5930555555555556,1.5055555555555555
UNISIM_IV_P15_Seq2Trend_trial_88,P15,55fe09480eef7a23c93f7048d3dfdbe8,88,6.917661851693194,0.367188941249544,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.3,0.6683333333333333,1.9366666666666665
UNISIM_IV_P15_Seq2Trend_trial_57,P15,0c6ed74b4930d5a046d701930b6b882d,57,7.078477487232998,0.4345500411139051,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.31333333333333335,0.6777777777777778,1.9822222222222223
UNISIM_IV_P15_Seq2Trend_trial_4,P15,ae4caeaf9120701a7b9a97ee8453a5f8,4,6.838317777458992,0.3278018611077253,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.20222222222222222,0.6361111111111111,1.6766666666666665
UNISIM_IV_P15_Seq2Trend_trial_48,P15,82839165271126edbf4775072a835dac,48,6.063994276926605,0.2940965547324545,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1922222222222222,0.5127777777777778,1.41
UNISIM_IV_P15_Seq2Trend_trial_106,P15,75b0bff8728eb7a5ff261efc6dcb2032,106,6.155626919061056,0.2529885151480339,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.17055555555555554,0.5316666666666666,1.4044444444444444
UNISIM_IV_P15_Seq2Trend_trial_116,P15,58b2a9104d2b6b2eaba1f4f436cec31b,116,7.483108982678183,0.6032635987832294,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.43277777777777776,0.6983333333333334,2.2622222222222224
UNISIM_IV_P15_Seq2Trend_trial_64,P15,128296634b3c24fc6fcbc2f0b9686890,64,7.122829871709198,0.4484832496732266,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.37027777777777776,0.6802777777777778,2.101111111111111
UNISIM_IV_P15_Seq2Trend_trial_39,P15,1adc7a682c8306cbbae7dad78e4ea19b,39,9.655567751859769,1.4627261131265883,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.7469444444444444,0.7963888888888889,3.086666666666667
UNISIM_IV_P15_Seq2Trend_trial_77,P15,243c1ede74eaf9337391ce2ac88526d4,77,7.562386391234003,0.6818909543388307,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.54,0.6994444444444444,2.478888888888889
UNISIM_IV_P15_Seq2Trend_trial_112,P15,ad66fd11317c8e362b2a4aae68cfe7db,112,6.112853156732596,0.3048368320729487,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.19666666666666666,0.5205555555555555,1.4344444444444444
UNISIM_IV_P15_Seq2Trend_trial_43,P15,acb3f255928ebd2e92001ccb1d91975e,43,31.304422761618778,7.65804421687723,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.9605555555555556,0.9572222222222222,3.8355555555555556
UNISIM_IV_P15_Seq2Trend_trial_92,P15,af6755dc8db02cebe5de9dcdd04e79b3,92,7.471156597560324,0.6621654964131551,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.45111111111111113,0.6977777777777778,2.297777777777778
UNISIM_IV_P15_Seq2Trend_trial_80,P15,e6c10152f816f5a63a039107238e5a6d,80,5.85939114250795,0.6185949154643681,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.43777777777777777,0.36944444444444446,1.6144444444444446
UNISIM_IV_P15_Seq2Trend_trial_56,P15,02b6caf89af9239d199a2422a7e2152d,56,8.42880861467139,1.0343835238419536,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.7133333333333334,0.7733333333333333,2.9733333333333336
UNISIM_IV_P15_Seq2Trend_trial_40,P15,3a2761c2a462576c52ff17ad0d9464d0,40,6.039327548130327,0.3230138362350859,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.2011111111111111,0.42277777777777775,1.2477777777777777
UNISIM_IV_P15_Seq2Trend_trial_136,P15,15e746b4dc5e8cd501274db9ee8e2bfa,136,5.999648302574918,0.2952646996368069,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.19333333333333333,0.41444444444444445,1.2155555555555555
UNISIM_IV_P15_Seq2Trend_trial_131,P15,d715a0759fa22a3ca01e6a1b45f35679,131,7.297572845465599,0.5618243120832864,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.425,0.6911111111111111,2.232222222222222
UNISIM_IV_P15_Seq2Trend_trial_101,P15,283f0e4c427304499dc7470c3563fb14,101,6.449144991184257,0.2434960734124834,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.1597222222222222,0.5930555555555556,1.5055555555555555
UNISIM_IV_P15_Seq2Trend_trial_142,P15,61e150c45ee77ace352a6e2b2a6e068c,142,5.837072082140926,0.3819394014838443,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.30333333333333334,0.3111111111111111,1.228888888888889
UNISIM_IV_P15_Seq2Trend_trial_79,P15,d0a8b7ebce1dc43e212de1a6fbd902d0,79,7.004543433394896,0.3843633005148101,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.305,0.6738888888888889,1.9577777777777778
UNISIM_IV_P15_Seq2Trend_trial_94,P15,def40a037c7733b7632a02e5fb7cea16,94,7.159523164140225,0.4711406594883768,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.37527777777777777,0.6841666666666667,2.118888888888889
UNISIM_IV_P15_Seq2Trend_trial_109,P15,b77dc1209461bc2b8274ab944ffe1120,109,6.4657872211784,0.2352997313394481,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15055555555555555,0.5955555555555555,1.4922222222222221
UNISIM_IV_P15_Seq2Trend_trial_119,P15,2af4b1937f537ffe8b85fc5de0ed9152,119,6.158521477312389,0.2347010741500487,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.15,0.5327777777777778,1.3655555555555556
UNISIM_IV_P15_Seq2Trend_trial_123,P15,cac8d9a16ba5cf25d06550bb4892a5c7,123,8.623093842488593,1.113324339434194,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.7222222222222222,0.7783333333333333,3.0011111111111113
UNISIM_IV_P15_Seq2Trend_trial_89,P15,a9fc926acbc9f387ec82628474e6dbab,89,6.120876474111995,0.2199783530155394,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.14,0.5227777777777778,1.3255555555555556
UNISIM_IV_P15_Seq2Trend_trial_147,P15,27f91d427f260a0390164edef67553ad,147,6.532005376659557,0.2490912503799582,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.16444444444444445,0.6055555555555555,1.54
UNISIM_IV_P15_Seq2Trend_trial_14,P15,e4f4286ae24797376e4db6c4830b7f0a,14,5.639970869511143,0.8351548665619647,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.5908333333333333,0.29305555555555557,1.767777777777778
UNISIM_IV_P15_Seq2Trend_trial_86,P15,42436b37a939e9f7139e840fbfafa0d2,86,5.89365857375658,0.3459373561373152,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.23666666666666666,0.4038888888888889,1.281111111111111
UNISIM_IV_P15_Seq2Trend_trial_68,P15,8ae832ca52850f226324be7f90db5333,68,5.870200040007036,0.4229730608697217,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.31055555555555553,0.37277777777777776,1.3666666666666667
UNISIM_IV_P15_Seq2Trend_trial_59,P15,5b5706bd703d18a414b4de98fbb9e7ea,59,6.825215062937263,0.3358382168986635,Seq2Trend,Normal,False,0.5,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.2061111111111111,0.635,1.6822222222222223
UNISIM_IV_P15_Seq2Trend_trial_141,P15,bc95e0da4b7cadcc984a4e8517dfdfa4,141,6.6218205264264665,0.2665240691085281,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.18083333333333335,0.6186111111111111,1.5988888888888888
