experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P15_Seq2Trend_trial_179,P15,01ebe3b3b91a0063bc57ee1b11c45394,179,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_162,P15,ff48cada2fb105e3a6ada0757df7a3ef,162,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_151,P15,b6b81ef730f085f1e00520fad5175e3a,151,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_170,P15,69db574c2dd3fb36f2e332d328446e47,170,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_197,P15,e45e48b37ecc34556e69f427cd98fd03,197,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_184,P15,926feefc3e2dc929f37394badc292a95,184,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_181,P15,733be11bb3bbeec47413dcde43811759,181,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_167,P15,9522a517323b4e6d2c47f478c0152854,167,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_194,P15,72f6305e2efd281eb77619bfdb88e2e5,194,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_158,P15,8750dc863c1cd703c8322ecf452c3b7a,158,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_163,P15,7e44ea7b45163187de8bcb55d8665152,163,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_174,P15,c9b52a5357a125665398998dd85f898a,174,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_153,P15,02995716c8b3a3facdf6d9ba9bfb9482,153,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_196,P15,e25a851661bd2ce90b33b555e465d18b,196,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_168,P15,5519733d5e086b721be2bab29290931f,168,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_191,P15,079d2506b32fbabcc7c2b3c31b425431,191,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_161,P15,9603c534af9f5c0175624e171bcebb98,161,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_180,P15,638ee2f17945dddd3c8eff394f891419,180,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_154,P15,b6b2c120150375dc97aa40eca6767c6f,154,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_160,P15,2b070a4383f31596bf5a750a8bd0f914,160,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_172,P15,b06e79fe1218cb373a5468ae1036346e,172,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_169,P15,5218fc04443924d05022e2da45f4b67e,169,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_192,P15,24ca8e8b0a4ee116bc28cdb37e9bf41f,192,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_156,P15,5b22f5a22eab58e4d44eac86827993c2,156,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_175,P15,f310740d3e0ca43db44581eb6aca8656,175,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_195,P15,0c38139152aed66fdaf0013825c5dd86,195,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_185,P15,b91d9ee10de515935493743d399b66b1,185,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_177,P15,3a50e25c37cf1564c8a996be2a8d587e,177,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_187,P15,d77f7be0897b05159221900d326a6c12,187,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_171,P15,d60e77a8a4f302d1a180c3cd5e9045a3,171,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_152,P15,022aaf8c62822c010862938b334b1b61,152,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P15_Seq2Trend_trial_150,P15,66e6db4c9702456be3c9f075138bc484,150,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P15_Seq2Trend,UNISIM_IV,Seq2Trend,0.32520661157024794,0.3632231404958678,1.3768595041322316
UNISIM_IV_P16_Seq2Trend_trial_63,P16,84ba49f80a61d08c77f8732e8039fd2c,63,6.228272340721489,0.8605095868074718,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5809917355371901,0.48760330578512395,2.137190082644628
UNISIM_IV_P16_Seq2Trend_trial_2,P16,87ec3bc1fae71d2d31de58645c6aa530,2,6.244982523597527,0.7043547992294558,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.53099173553719,0.493801652892562,2.049586776859504
UNISIM_IV_P16_Seq2Trend_trial_9,P16,16fab557585cd21abf9209cee913289b,9,6.302912198053392,0.8606584381817522,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5818181818181818,0.5553719008264463,2.274380165289256
UNISIM_IV_P16_Seq2Trend_trial_76,P16,282f2ce263bdf8cba6ef0ec1c47634d1,76,6.933838879635969,0.8992859671667239,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.6338842975206611,0.6685950413223141,2.6049586776859504
UNISIM_IV_P16_Seq2Trend_trial_97,P16,8665d9f793f4150000f21d4c616d742b,97,34.33819793112784,8.001664625479135,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.990909090909091,0.9884297520661157,3.9586776859504136
UNISIM_IV_P16_Seq2Trend_trial_60,P16,a2916707273c9564282c8a8a1ae50a8c,60,6.047937005121104,0.7438857056445652,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5429752066115703,0.4115702479338843,1.9090909090909092
UNISIM_IV_P16_Seq2Trend_trial_87,P16,9a3f9c3df97641b323e1044a5171b4bf,87,7.22048894529998,1.8029842043346171,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.7669421487603306,0.687603305785124,2.909090909090909
UNISIM_IV_P16_Seq2Trend_trial_84,P16,7924ff0da564c6a3955be3e8eda29e0d,84,6.215192486567038,0.605728021254181,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4206611570247934,0.4809917355371901,1.803305785123967
UNISIM_IV_P16_Seq2Trend_trial_14,P16,c57c982314654ee5beaff505a2d9b326,14,11.609279535537356,1.773185272701163,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.7652892561983471,0.8090909090909091,3.1487603305785123
UNISIM_IV_P16_Seq2Trend_trial_68,P16,16741884ef8eb258383f577f76e81276,68,6.278796266873134,0.6307248921980314,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4297520661157025,0.5413223140495868,1.9421487603305785
UNISIM_IV_P16_Seq2Trend_trial_54,P16,f12475d28cdffa19d7799081dca52d2a,54,6.2831645259888935,0.7316260729894689,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5371900826446281,0.5421487603305785,2.158677685950413
UNISIM_IV_P16_Seq2Trend_trial_42,P16,1c4e052ed0b397dd96f0ea1aa1b86875,42,6.231210307917698,0.5943385350973702,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.41735537190082644,0.48925619834710743,1.8132231404958676
UNISIM_IV_P16_Seq2Trend_trial_50,P16,dfadb14e17f12ef30f6d2eef4a4285cc,50,6.374610132840229,0.6371161703830921,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4322314049586777,0.5694214876033058,2.003305785123967
UNISIM_IV_P16_Seq2Trend_trial_4,P16,095f75c6d45405ab1fffeb627af76770,4,6.807423445696988,0.3204077903964072,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.228099173553719,0.6603305785123967,1.7768595041322315
UNISIM_IV_P16_Seq2Trend_trial_72,P16,82cefa29c86c971eebc6534008548d80,72,6.295448484973992,0.730779201555006,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5359504132231405,0.55,2.171900826446281
UNISIM_IV_P16_Seq2Trend_trial_31,P16,2e1b42e72f69fea6d9c6450a067cb917,31,6.353659203409891,0.4445665879233977,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.30247933884297523,0.5611570247933885,1.7272727272727275
UNISIM_IV_P16_Seq2Trend_trial_38,P16,b8c9d25392329717b85f968e5252ade3,38,6.824907046506268,0.4677351896228885,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.3925619834710744,0.6628099173553719,2.1107438016528928
UNISIM_IV_P16_Seq2Trend_trial_35,P16,9a26a1e58a9c6a561505d14afd84073d,35,6.3145969536106445,0.5063885040833769,Seq2Trend,Normal,False,0.5,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4024793388429752,0.5570247933884298,1.9190082644628101
UNISIM_IV_P16_Seq2Trend_trial_22,P16,5ba46fa5b7044c7520ffbc5b5ac1f803,22,6.809576355067866,1.142146175997341,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.7210743801652892,0.6615702479338843,2.765289256198347
UNISIM_IV_P16_Seq2Trend_trial_61,P16,602eb4168bb74bdb4c5a71e771acada1,61,6.26330326316252,1.0312241110666955,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.7041322314049587,0.5396694214876033,2.4876033057851243
UNISIM_IV_P16_Seq2Trend_trial_25,P16,b1ca4965b5ecf6893bf66696b4d13082,25,6.9462471007063,0.8248180096112822,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5727272727272728,0.6694214876033058,2.484297520661157
UNISIM_IV_P16_Seq2Trend_trial_3,P16,852128184855579075855c8d84cf96de,3,6.024853064897799,0.8545895689191779,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5785123966942148,0.40578512396694216,1.968595041322314
UNISIM_IV_P16_Seq2Trend_trial_7,P16,15f7328396da1055338dac8991f07c14,7,8.766757985641975,0.8724103524491039,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.584297520661157,0.7760330578512397,2.7206611570247934
UNISIM_IV_P16_Seq2Trend_trial_37,P16,d46635ad02aa9c3f6fff14b953ce7944,37,7.066799230717091,1.5119965084854587,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.7462809917355372,0.6776859504132231,2.847933884297521
UNISIM_IV_P16_Seq2Trend_trial_6,P16,efb6cc8aa2384f31dee483d9ac1fa4f0,6,6.356158705625337,0.6368117345733315,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.43140495867768597,0.5619834710743802,1.9867768595041322
UNISIM_IV_P16_Seq2Trend_trial_67,P16,921d0ce43ae3f19bd1656967d0f2e2c5,67,6.154302888264482,0.9125487135062962,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.6388429752066116,0.4677685950413223,2.2132231404958675
UNISIM_IV_P16_Seq2Trend_trial_92,P16,45f54616e3cfd90eb8189cf167a4b04a,92,6.303856432261259,0.5549426156026719,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4115702479338843,0.556198347107438,1.9355371900826446
UNISIM_IV_P16_Seq2Trend_trial_66,P16,91824b3407d266728b1884c8dc1fe7d1,66,6.68794099619808,0.8144767285806227,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.5673553719008264,0.653305785123967,2.4413223140495868
UNISIM_IV_P16_Seq2Trend_trial_27,P16,e717a272b507ac10aa3ba74162114ff4,27,6.551179743170624,0.6062214855367078,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.4214876033057851,0.6363636363636364,2.115702479338843
UNISIM_IV_P16_Seq2Trend_trial_78,P16,5f90beb09f6ce13db943b991b6de87c3,78,6.3973650035975504,0.7604671521099737,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group,UNISIM_IV_P16_Seq2Trend,UNISIM_IV,Seq2Trend,0.547107438016529,0.5735537190082645,2.2413223140495866
